investDate,name,company_url,investor_id,amount,phase,id
2013年2月,北京智游网安科技,http://itjuzi.com/company/2511,10821,1000万,A轮,638
2014年3月,37健康37mhealth,http://itjuzi.com/company/4789,10823,1000万,种子天使,639
2013年1月,小区管家,http://itjuzi.com/company/603,10830,150万,种子天使,640
2012年12月,创娱网络,http://itjuzi.com/company/605,10830,数百万人民币,种子天使,641
2012年12月,我要看牙网,http://itjuzi.com/company/606,10830,数十万人民币,种子天使,642
2012年11月,爱宝宝,http://itjuzi.com/company/607,10830,200万,种子天使,643
2012年11月,百睿鱼,http://itjuzi.com/company/604,10830,数百万人民币,种子天使,644
2012年10月,万友引力,http://itjuzi.com/company/609,10830,数百万人民币,A轮,645
2012年7月,24Pay掌付通,http://itjuzi.com/company/608,10830,数十万人民币,种子天使,646
2012年6月,新前途网络,http://itjuzi.com/company/611,10830,数十万人民币,种子天使,647
2012年6月,速学网,http://itjuzi.com/company/362,10830,数十万人民币,种子天使,648
2012年1月,KK觅友,http://itjuzi.com/company/1551,10836,数十万美元,种子天使,649
2010年12月,也买酒,http://itjuzi.com/company/1538,10836,数千万美元,B轮,650
2013年9月,加一联创1more,http://itjuzi.com/company/6103,10842,数千万美元,A轮,651
2013年3月,北京智谷睿拓,http://itjuzi.com/company/333,10842,1960万,A轮,652
2012年12月,一起作业网,http://itjuzi.com/company/335,10842,500万,A轮,653
2012年12月,丁香园,http://itjuzi.com/company/1556,10842,数千万美元,B轮,654
2012年2月,耶客网络,http://itjuzi.com/company/4471,10842,数百万美元,B轮,655
2012年1月,乐淘网,http://itjuzi.com/company/5698,10842,3000万,D轮,656
2011年12月,小米科技,http://itjuzi.com/company/4782,10842,9000万,B轮,657
2011年3月,耶客网络,http://itjuzi.com/company/4471,10842,数百万人民币,A轮,658
2013年1月,宝宝巴士Baby Bus,http://itjuzi.com/company/334,10843,数百万美元,A轮,659
2012年12月,丁香园,http://itjuzi.com/company/1556,10843,数千万美元,B轮,660
2012年12月,一起作业网,http://itjuzi.com/company/335,10844,500万,A轮,661
2015年6月,青橙科技,http://itjuzi.com/company/17959,10847,数百万美元,A轮,662
2012年7月,AdMaster精硕科技,http://itjuzi.com/company/5077,10848,数千万美元,B轮,663
2011年9月,SNSPlus好玩家,http://itjuzi.com/company/3216,10848,1220万,A轮,664
2011年5月,个信,http://itjuzi.com/company/2161,10848,1000万,A轮,665
2012年3月,康圣环球,http://itjuzi.com/company/393,10850,2000万,C轮,666
2011年6月,康圣环球,http://itjuzi.com/company/393,10850,1100万,B轮,667
2013年1月,Roam & Wander,http://itjuzi.com/company/935,10855,数百万美元,A轮,668
2009年11月,上海索乐游戏,http://itjuzi.com/company/6399,10868,2000万,A轮,669
2012年12月,视频达人秀,http://itjuzi.com/company/144,10871,数百万美元,A轮,670
2012年7月,寅酷游戏,http://itjuzi.com/company/3863,10871,数千万美元,A轮,671
2015年3月,缘创派,http://itjuzi.com/company/1257,10872,360万,A轮,672
2014年3月,iFit爱瘦身,http://itjuzi.com/company/9316,10872,2500万,种子天使,673
2013年1月,GuestOps,http://itjuzi.com/company/1093,10872,数百万美元,种子天使,674
2012年10月,核桃互动,http://itjuzi.com/company/1289,10872,数百万美元,A轮,675
2012年3月,Miyoo蜜柚,http://itjuzi.com/company/4890,10872,数十万美元,种子天使,676
2012年1月,司机邦,http://itjuzi.com/company/1152,10872,数十万美元,种子天使,677
2012年1月,果库,http://itjuzi.com/company/2024,10872,数十万美元,种子天使,678
2011年12月,Fotoable可图,http://itjuzi.com/company/1521,10872,数十万美元,种子天使,679
2011年9月,阿狸,http://itjuzi.com/company/5436,10872,数百万人民币,种子天使,680
2011年8月,孔明社交管理,http://itjuzi.com/company/2736,10872,数十万美元,种子天使,681
2012年12月,超级课程表,http://itjuzi.com/company/941,10879,数十万人民币,种子天使,682
2012年10月,聚能推,http://itjuzi.com/company/1668,10879,数十万人民币,种子天使,683
2015年5月,可遇青年公寓,http://itjuzi.com/company/22645,10884,数千万人民币,种子天使,684
2015年4月,乐学高考,http://itjuzi.com/company/20320,10884,400万,种子天使,685
2014年2月,西山居,http://itjuzi.com/company/8833,10884,2500万,不明确,686
2014年2月,VANCL凡客诚品,http://itjuzi.com/company/6420,10884,10000万,F轮-PreIPO,687
2014年1月,图搜天下,http://itjuzi.com/company/3557,10884,数千万人民币,B轮,688
2013年10月,i微聚,http://itjuzi.com/company/1095,10884,数百万人民币,种子天使,689
2013年9月,一起作业网,http://itjuzi.com/company/335,10884,1000万,B轮,690
2013年9月,加一联创1more,http://itjuzi.com/company/6103,10884,数千万美元,A轮,691
2013年8月,Pebbles Interfaces,http://itjuzi.com/company/11312,10884,1100万,B轮,692
2013年6月,IMFB即时脸书,http://itjuzi.com/company/4889,10884,数百万美元,A轮,693
2013年3月,北京智谷睿拓,http://itjuzi.com/company/333,10884,1960万,A轮,694
2013年1月,老年桌面-极简时代,http://itjuzi.com/company/8061,10884,数百万人民币,种子天使,695
2013年1月,Zealer深圳载乐网络,http://itjuzi.com/company/3756,10884,数百万人民币,种子天使,696
2012年12月,一起作业网,http://itjuzi.com/company/335,10884,500万,A轮,697
2012年12月,金山云,http://itjuzi.com/company/3151,10884,182万,种子天使,698
2012年10月,IMFB即时脸书,http://itjuzi.com/company/4889,10884,数百万人民币,种子天使,699
2012年10月,多看阅读,http://itjuzi.com/company/4785,10884,未透露人民币,收购,700
2012年4月,美卓软件设计RIGO Design,http://itjuzi.com/company/8063,10884,数百万人民币,种子天使,701
2012年2月,耶客网络,http://itjuzi.com/company/4471,10884,数百万美元,B轮,702
2012年1月,乐淘网,http://itjuzi.com/company/5698,10884,3000万,D轮,703
2012年1月,杀价帮,http://itjuzi.com/company/2554,10884,数百万人民币,A轮,704
2011年12月,小米科技,http://itjuzi.com/company/4782,10884,9000万,B轮,705
2011年12月,甜瓜在线,http://itjuzi.com/company/1860,10884,数百万人民币,种子天使,706
2011年12月,雷锋网,http://itjuzi.com/company/4467,10884,数百万人民币,种子天使,707
2011年8月,车品汇,http://itjuzi.com/company/8062,10884,数百万人民币,种子天使,708
2011年8月,哈哈拼车,http://itjuzi.com/company/12065,10884,数百万人民币,种子天使,709
2011年7月,小米科技,http://itjuzi.com/company/4782,10884,4100万,A轮,710
2011年7月,北京木仓科技,http://itjuzi.com/company/12683,10884,数百万人民币,种子天使,711
2011年5月,口袋购物,http://itjuzi.com/company/39,10884,数百万人民币,种子天使,712
2011年3月,耶客网络,http://itjuzi.com/company/4471,10884,数百万人民币,A轮,713
2011年2月,卡卡移动,http://itjuzi.com/company/1905,10884,数百万人民币,种子天使,714
2011年1月,太美鞋业TIMEMADE,http://itjuzi.com/company/11309,10884,700万,B轮,715
2010年10月,多看阅读,http://itjuzi.com/company/4785,10884,1000万,A轮,716
2010年3月,喜讯无限,http://itjuzi.com/company/4466,10884,数百万人民币,种子天使,717
2010年1月,北京雷石科技Thunderstone,http://itjuzi.com/company/9630,10884,数百万人民币,不明确,718
2010年1月,大街网,http://itjuzi.com/company/2734,10884,数百万人民币,种子天使,719
2009年6月,图搜天下,http://itjuzi.com/company/3557,10884,数百万人民币,种子天使,720
2009年5月,瓦力网络,http://itjuzi.com/company/2075,10884,数百万人民币,种子天使,721
2009年2月,太美鞋业TIMEMADE,http://itjuzi.com/company/11309,10884,800万,种子天使,722
2007年3月,iSpeak,http://itjuzi.com/company/9481,10884,数百万人民币,种子天使,723
2007年1月,好大夫在线,http://itjuzi.com/company/12911,10884,300万,种子天使,724
2006年12月,UC优视科技,http://itjuzi.com/company/10027,10884,数百万人民币,种子天使,725
2006年6月,乐讯科技,http://itjuzi.com/company/5842,10884,数百万人民币,种子天使,726
2013年3月,Geo集奥聚合,http://itjuzi.com/company/303,10885,数百万美元,A轮,727
2012年6月,闹米科技,http://itjuzi.com/company/304,10885,1000万,A轮,728
2013年1月,美肤汇,http://itjuzi.com/company/977,10890,数百万人民币,种子天使,729
2014年11月,易极拍卖,http://itjuzi.com/company/15210,10892,1000万,A轮,730
2013年5月,591结婚网,http://itjuzi.com/company/283,10892,1000万,A轮,731
2013年1月,安奇智联,http://itjuzi.com/company/2223,10894,数百万人民币,A轮,732
2012年4月,微窝WeiWo,http://itjuzi.com/company/282,10894,数百万人民币,种子天使,733
2008年6月,四川迅游网络,http://itjuzi.com/company/9990,10894,数百万人民币,种子天使,734
2007年12月,博雅互动,http://itjuzi.com/company/5777,10894,100万,种子天使,735
2007年3月,iSpeak,http://itjuzi.com/company/9481,10894,数百万人民币,种子天使,736
2007年1月,深圳快播科技,http://itjuzi.com/company/3999,10894,数百万人民币,种子天使,737
2012年10月,PP助手,http://itjuzi.com/company/1357,10895,数百万美元,A轮,738
2013年4月,在路上,http://itjuzi.com/company/156,10901,数百万美元,A轮,739
2013年4月,友盟,http://itjuzi.com/company/2540,10904,8000万,收购,740
2013年12月,YOKA时尚网,http://itjuzi.com/company/7827,10905,1500万,C轮,741
2011年3月,安居客,http://itjuzi.com/company/8688,10905,5000万,D轮,742
2013年11月,云印技术,http://itjuzi.com/company/6434,10906,1000万,种子天使,743
2013年10月,ACTON阿克顿,http://itjuzi.com/company/8271,10906,未透露人民币,种子天使,744
2012年12月,深圳晟思智能电网,http://itjuzi.com/company/1070,10906,数百万人民币,种子天使,745
2012年6月,MediaCross云联网络,http://itjuzi.com/company/1073,10906,数百万人民币,种子天使,746
2012年1月,迪纳科技,http://itjuzi.com/company/1063,10906,数百万人民币,种子天使,747
2011年12月,快秀,http://itjuzi.com/company/1065,10906,数百万人民币,种子天使,748
2011年12月,乐荐网络,http://itjuzi.com/company/1066,10906,数百万人民币,种子天使,749
2011年11月,上河网,http://itjuzi.com/company/1064,10906,数百万人民币,种子天使,750
2011年10月,蛋生网OCChome,http://itjuzi.com/company/1071,10906,300万,种子天使,751
2011年5月,收货宝,http://itjuzi.com/company/1069,10906,数千万人民币,种子天使,752
2010年7月,益商优势,http://itjuzi.com/company/1068,10906,数百万人民币,种子天使,753
2010年7月,伊视可眼镜（SeeStory）,http://itjuzi.com/company/1075,10906,数百万人民币,种子天使,754
2010年1月,深圳中光远科技,http://itjuzi.com/company/1072,10906,数百万人民币,种子天使,755
2013年8月,享悦服务云,http://itjuzi.com/company/3761,10908,数十万人民币,种子天使,756
2013年5月,互助行,http://itjuzi.com/company/823,10908,数十万人民币,种子天使,757
2013年4月,可米电话,http://itjuzi.com/company/139,10908,数十万人民币,种子天使,758
2013年3月,征婚吧,http://itjuzi.com/company/2213,10908,数百万人民币,种子天使,759
2012年10月,cmcc.in,http://itjuzi.com/company/772,10908,数十万人民币,种子天使,760
2012年10月,上海沙时网络,http://itjuzi.com/company/773,10908,数十万人民币,种子天使,761
2012年10月,上海悦体,http://itjuzi.com/company/152,10908,数十万人民币,种子天使,762
2012年10月,大桌子云桌面,http://itjuzi.com/company/828,10908,数十万人民币,种子天使,763
2012年10月,壹锦网,http://itjuzi.com/company/827,10908,数十万人民币,种子天使,764
2012年10月,沙漏网,http://itjuzi.com/company/774,10908,数十万人民币,种子天使,765
2012年10月,丸子地球,http://itjuzi.com/company/825,10908,数十万人民币,种子天使,766
2012年10月,DoNever容众网络,http://itjuzi.com/company/826,10908,数十万人民币,种子天使,767
2012年10月,Magicrew,http://itjuzi.com/company/824,10908,数十万人民币,种子天使,768
2012年10月,爱合住,http://itjuzi.com/company/16,10908,数十万人民币,种子天使,769
2012年10月,MikeCRM麦客,http://itjuzi.com/company/1262,10908,数十万人民币,种子天使,770
2014年10月,乔克兄弟3D打印珠宝,http://itjuzi.com/company/19588,10910,500万,种子天使,771
2014年4月,悟空游戏,http://itjuzi.com/company/9939,10910,数百万人民币,种子天使,772
2014年3月,OKcoin比特币,http://itjuzi.com/company/5833,10910,1000万,A轮,773
2013年10月,Powerful泡否科技,http://itjuzi.com/company/1049,10910,数百万人民币,种子天使,774
2013年9月,365健康卫士,http://itjuzi.com/company/5099,10910,数百万人民币,种子天使,775
2013年6月,ViewShare看山科技,http://itjuzi.com/company/8813,10910,数百万人民币,种子天使,776
2013年4月,乐播,http://itjuzi.com/company/1195,10910,数百万人民币,种子天使,777
2012年6月,光影华视,http://itjuzi.com/company/1235,10910,数百万人民币,A轮,778
2012年1月,易站,http://itjuzi.com/company/103,10910,数百万人民币,种子天使,779
2010年1月,筋斗云游戏,http://itjuzi.com/company/2373,10910,数百万人民币,种子天使,780
2008年1月,热酷Rekoo,http://itjuzi.com/company/1528,10910,数百万人民币,种子天使,781
2012年1月,易站,http://itjuzi.com/company/103,10911,数百万人民币,种子天使,782
2013年1月,品友互动,http://itjuzi.com/company/86,10930,2000万,B轮,783
2011年5月,品友互动,http://itjuzi.com/company/86,10930,1000万,A轮,784
2013年10月,冰天雪帝,http://itjuzi.com/company/5339,10946,数百万人民币,种子天使,785
2013年7月,租这儿,http://itjuzi.com/company/1084,10946,200万,种子天使,786
2013年7月,我要看牙网,http://itjuzi.com/company/606,10946,240万,种子天使,787
2013年7月,Ninebot纳恩博,http://itjuzi.com/company/6957,10946,1200万,种子天使,788
2013年7月,道里云,http://itjuzi.com/company/2724,10946,500万,A轮,789
2013年7月,Timeet,http://itjuzi.com/company/1770,10946,数百万人民币,种子天使,790
2013年7月,风行者WindRunner,http://itjuzi.com/company/2725,10946,1200万,A轮,791
2013年7月,北京远为软件,http://itjuzi.com/company/2721,10946,1500万,A轮,792
2013年6月,北京网格时代WiGo,http://itjuzi.com/company/1439,10946,数百万人民币,种子天使,793
2013年6月,蛋定-甜派网络,http://itjuzi.com/company/742,10946,300万,种子天使,794
2013年6月,GGE,http://itjuzi.com/company/1441,10946,数百万人民币,种子天使,795
2013年6月,行者,http://itjuzi.com/company/288,10946,500万,种子天使,796
2013年6月,二泉网,http://itjuzi.com/company/1440,10946,数百万人民币,A轮,797
2013年5月,性价比,http://itjuzi.com/company/982,10946,数百万人民币,种子天使,798
2013年5月,咔嚓,http://itjuzi.com/company/984,10946,数百万人民币,种子天使,799
2013年5月,打扮妞,http://itjuzi.com/company/978,10946,数百万人民币,种子天使,800
2013年5月,拼豆拼车,http://itjuzi.com/company/329,10946,数百万人民币,种子天使,801
2013年5月,小区无忧,http://itjuzi.com/company/548,10946,数百万人民币,种子天使,802
2013年4月,人人猎头,http://itjuzi.com/company/862,10946,2000万,种子天使,803
2013年4月,Blued淡蓝网,http://itjuzi.com/company/241,10946,300万,种子天使,804
2013年3月,谁叫我起床,http://itjuzi.com/company/5418,10946,数百万人民币,种子天使,805
2013年3月,微信逛,http://itjuzi.com/company/442,10946,200万,种子天使,806
2013年3月,征婚吧,http://itjuzi.com/company/2213,10946,数百万人民币,种子天使,807
2013年2月,喇叭网,http://itjuzi.com/company/864,10946,数百万人民币,种子天使,808
2013年2月,微差事,http://itjuzi.com/company/865,10946,数百万人民币,种子天使,809
2013年1月,上海优熠电子Uiworks,http://itjuzi.com/company/4739,10946,数千万人民币,A轮,810
2012年10月,稀品网,http://itjuzi.com/company/2487,10946,1000万,A轮,811
2013年11月,友加,http://itjuzi.com/company/1811,10950,数千万美元,B轮,812
2011年5月,优爱宝机器人,http://itjuzi.com/company/235,10950,500万,A轮,813
2014年6月,必趣旅行网,http://itjuzi.com/company/12753,10951,100万,种子天使,814
2014年1月,秀吧视频社区,http://itjuzi.com/company/8842,10951,数百万美元,A轮,815
2012年1月,懒人听书,http://itjuzi.com/company/3513,10951,数百万美元,A轮,816
2011年1月,机锋网-迈奔灵动,http://itjuzi.com/company/2603,10951,500万,A轮,817
2010年5月,机锋网-迈奔灵动,http://itjuzi.com/company/2603,10951,未透露人民币,种子天使,818
2014年2月,TutorGroup麦奇教育,http://itjuzi.com/company/1926,10952,10000万,B轮,819
2014年2月,VIPABC,http://itjuzi.com/company/1927,10952,10000万,B轮,820
2012年4月,VIPABC,http://itjuzi.com/company/1927,10952,1500万,A轮,821
2012年4月,TutorGroup麦奇教育,http://itjuzi.com/company/1926,10952,1500万,A轮,822
2013年4月,游道易Yodo1,http://itjuzi.com/company/75,10958,500万,A轮,823
2012年12月,关系网,http://itjuzi.com/company/4180,10958,数百万美元,A轮,824
2012年6月,KK唱响,http://itjuzi.com/company/54,10971,数百万人民币,种子天使,825
2012年1月,武汉飞众科技,http://itjuzi.com/company/121,10971,数百万人民币,种子天使,826
2007年12月,六间房,http://itjuzi.com/company/2846,10972,1500万,B轮,827
2006年11月,六间房,http://itjuzi.com/company/2846,10972,数百万美元,A轮,828
2014年5月,太火鸟,http://itjuzi.com/company/10237,10977,200万,种子天使,829
2012年12月,粉粉日记,http://itjuzi.com/company/136,10977,数百万人民币,种子天使,830
2012年8月,上海顽皮网络,http://itjuzi.com/company/6962,10977,50万,种子天使,831
2012年4月,Camera360,http://itjuzi.com/company/1882,10977,数千万人民币,A轮,832
2012年1月,拇指玩,http://itjuzi.com/company/2092,10977,数百万人民币,种子天使,833
2013年10月,iKair家庭环境管家-超感时空,http://itjuzi.com/company/5338,10983,200万,A轮,834
2013年1月,优曼家纺Umanto,http://itjuzi.com/company/2431,10997,数百万美元,A轮,835
2012年1月,聚美优品,http://itjuzi.com/company/1284,10997,数千万美元,B轮,836
2013年12月,中顾法律网,http://itjuzi.com/company/7468,10998,未透露人民币,A轮,837
2013年1月,被窝音乐-柠檬海,http://itjuzi.com/company/2071,10998,数百万人民币,种子天使,838
2012年9月,Jing.fm,http://itjuzi.com/company/841,10998,150万,种子天使,839
2012年4月,优曼家纺Umanto,http://itjuzi.com/company/2431,10998,数百万人民币,种子天使,840
2011年8月,懒人听书,http://itjuzi.com/company/3513,10998,数百万人民币,种子天使,841
2013年10月,柚子玩UZwan,http://itjuzi.com/company/5713,10999,数千万人民币,A轮,842
2012年12月,啪啪三国,http://itjuzi.com/company/2420,10999,数百万人民币,种子天使,843
2012年11月,美美豆,http://itjuzi.com/company/979,10999,数百万人民币,种子天使,844
2012年6月,上海江游,http://itjuzi.com/company/30,10999,数百万人民币,种子天使,845
2014年2月,上海魔腾网络,http://itjuzi.com/company/8909,11000,数百万人民币,种子天使,846
2015年1月,小恒水饺,http://itjuzi.com/company/19920,11002,数百万人民币,种子天使,847
2013年7月,婚礼纪,http://itjuzi.com/company/70,11002,数百万人民币,种子天使,848
2011年2月,悠易互通,http://itjuzi.com/company/6871,11005,2000万,B轮,849
2010年12月,八方视界8D World,http://itjuzi.com/company/1930,11005,525万,B轮,850
2009年12月,悠易互通,http://itjuzi.com/company/6871,11005,数百万美元,A轮,851
2009年7月,八方视界8D World,http://itjuzi.com/company/1930,11005,700万,A轮,852
2012年11月,奥索游戏,http://itjuzi.com/company/1719,11007,未透露人民币,种子天使,853
2012年11月,游会网,http://itjuzi.com/company/1677,11007,20万,种子天使,854
2012年11月,微片,http://itjuzi.com/company/185,11007,数十万人民币,种子天使,855
2012年11月,生命油表(51健康网),http://itjuzi.com/company/1750,11007,未透露人民币,种子天使,856
2012年11月,左耳,http://itjuzi.com/company/1162,11007,数十万人民币,种子天使,857
2012年11月,订酒宴网,http://itjuzi.com/company/1679,11007,20万,种子天使,858
2012年11月,图兜,http://itjuzi.com/company/1743,11007,20万,种子天使,859
2012年9月,追书神器,http://itjuzi.com/company/1669,11007,20万,种子天使,860
2012年6月,瘦身战争,http://itjuzi.com/company/1652,11007,20万,种子天使,861
2012年6月,美妆易购,http://itjuzi.com/company/1647,11007,未透露人民币,种子天使,862
2012年6月,下厨房,http://itjuzi.com/company/1663,11007,数百万人民币,种子天使,863
2012年6月,大姨吗,http://itjuzi.com/company/300,11007,数百万人民币,种子天使,864
2012年6月,火花TV,http://itjuzi.com/company/1674,11007,未透露人民币,种子天使,865
2012年6月,爱美图,http://itjuzi.com/company/1656,11007,20万,种子天使,866
2012年6月,云迹,http://itjuzi.com/company/1659,11007,20万,种子天使,867
2012年5月,浙江兴合电子商务,http://itjuzi.com/company/340,11007,数百万人民币,A轮,868
2012年4月,贝壳网,http://itjuzi.com/company/1680,11007,数百万人民币,种子天使,869
2011年12月,洋码头,http://itjuzi.com/company/1687,11007,500万,种子天使,870
2011年11月,会云网,http://itjuzi.com/company/1720,11007,20万,种子天使,871
2011年8月,小恩爱,http://itjuzi.com/company/352,11007,数十万人民币,种子天使,872
2011年8月,百步淘,http://itjuzi.com/company/1747,11007,未透露人民币,种子天使,873
2011年8月,对爱 ,http://itjuzi.com/company/1693,11007,30万,种子天使,874
2011年7月,同行,http://itjuzi.com/company/1733,11007,数十万人民币,种子天使,875
2011年7月,有鱼网,http://itjuzi.com/company/1732,11007,20万,种子天使,876
2011年7月,TiMap,http://itjuzi.com/company/1735,11007,20万,种子天使,877
2011年5月,扇贝网,http://itjuzi.com/company/1707,11007,未透露人民币,种子天使,878
2011年4月,code4app,http://itjuzi.com/company/1702,11007,20万,种子天使,879
2011年3月,外卖库,http://itjuzi.com/company/1695,11007,20万,种子天使,880
2011年1月,360doc,http://itjuzi.com/company/1723,11007,数百万人民币,种子天使,881
2009年10月,Doit.im,http://itjuzi.com/company/1714,11007,未透露人民币,种子天使,882
2013年5月,SmartWallit贝宝士,http://itjuzi.com/company/546,11009,数百万人民币,种子天使,883
2013年5月,波波网,http://itjuzi.com/company/795,11009,数百万人民币,A轮,884
2013年4月,二兔邮包,http://itjuzi.com/company/129,11009,数百万人民币,A轮,885
2013年1月,31会议网,http://itjuzi.com/company/799,11009,数百万人民币,种子天使,886
2013年1月,佳乾信息,http://itjuzi.com/company/794,11009,数百万人民币,种子天使,887
2013年1月,杭州趋数网络,http://itjuzi.com/company/2773,11009,数百万人民币,种子天使,888
2012年11月,乐租365,http://itjuzi.com/company/797,11009,数百万人民币,种子天使,889
2012年5月,欢呼吧足球魔方,http://itjuzi.com/company/6439,11009,数百万人民币,种子天使,890
2012年3月,趣活美食送,http://itjuzi.com/company/2428,11009,数百万人民币,种子天使,891
2014年6月,闪送,http://itjuzi.com/company/9987,11019,数百万美元,A轮,892
2011年12月,格瓦拉生活网,http://itjuzi.com/company/1977,11020,数千万人民币,B轮,893
2013年11月,比特币中国,http://itjuzi.com/company/3623,11023,500万,A轮,894
2013年7月,融360,http://itjuzi.com/company/18,11023,3000万,B轮,895
2013年2月,途家网,http://itjuzi.com/company/849,11023,亿元及以上人民币,B轮,896
2012年5月,美乐乐家具网,http://itjuzi.com/company/5743,11023,4000万,B轮,897
2012年5月,途家网,http://itjuzi.com/company/849,11023,数千万人民币,A轮,898
2012年3月,融360,http://itjuzi.com/company/18,11023,700万,A轮,899
2011年5月,聚胜万合MediaV,http://itjuzi.com/company/5871,11023,5000万,C轮,900
2011年1月,凡趣科技Vanchu,http://itjuzi.com/company/52,11023,数百万美元,A轮,901
2010年12月,好联络,http://itjuzi.com/company/6309,11023,未透露人民币,B轮,902
2010年12月,美乐乐家具网,http://itjuzi.com/company/5743,11023,未透露人民币,A轮,903
2010年8月,聚胜万合MediaV,http://itjuzi.com/company/5871,11023,1500万,B轮,904
2009年10月,聚胜万合MediaV,http://itjuzi.com/company/5871,11023,数百万美元,A轮,905
2013年11月,比特币中国,http://itjuzi.com/company/3623,11024,500万,A轮,906
2013年2月,途家网,http://itjuzi.com/company/849,11024,亿元及以上人民币,B轮,907
2012年5月,途家网,http://itjuzi.com/company/849,11024,数千万人民币,A轮,908
2012年5月,美乐乐家具网,http://itjuzi.com/company/5743,11024,4000万,B轮,909
2011年5月,聚胜万合MediaV,http://itjuzi.com/company/5871,11024,5000万,C轮,910
2010年12月,好联络,http://itjuzi.com/company/6309,11024,未透露人民币,B轮,911
2010年12月,美乐乐家具网,http://itjuzi.com/company/5743,11024,未透露人民币,A轮,912
2010年8月,聚胜万合MediaV,http://itjuzi.com/company/5871,11024,1500万,B轮,913
2009年10月,聚胜万合MediaV,http://itjuzi.com/company/5871,11024,数百万美元,A轮,914
2014年1月,青云QingCloud,http://itjuzi.com/company/2367,11026,2000万,B轮,915
2013年7月,抬杠,http://itjuzi.com/company/379,11027,数百万美元,A轮,916
2013年7月,融360,http://itjuzi.com/company/18,11027,3000万,B轮,917
2012年3月,优众网,http://itjuzi.com/company/7064,11027,4000万,B轮,918
2012年3月,融360,http://itjuzi.com/company/18,11027,700万,A轮,919
2011年1月,凡趣科技Vanchu,http://itjuzi.com/company/52,11027,数百万美元,A轮,920
2010年12月,优众网,http://itjuzi.com/company/7064,11027,1100万,A轮,921
2013年4月,FitRoot,http://itjuzi.com/company/831,11028,数十万人民币,种子天使,922
2013年3月,极客海淘,http://itjuzi.com/company/1588,11028,数十万人民币,种子天使,923
2012年12月,艾蔻科技iCollagen,http://itjuzi.com/company/1583,11028,数百万人民币,种子天使,924
2012年12月,WeCenter,http://itjuzi.com/company/116,11028,数十万人民币,种子天使,925
2012年12月,摩机平板升级网,http://itjuzi.com/company/119,11028,数十万人民币,种子天使,926
2012年12月,双肩背,http://itjuzi.com/company/1584,11028,未透露人民币,种子天使,927
2012年4月,信恩科技MobEdu,http://itjuzi.com/company/832,11028,数十万人民币,种子天使,928
2011年12月,传课网,http://itjuzi.com/company/1582,11028,数百万人民币,种子天使,929
2015年1月,爱相机Airtake,http://itjuzi.com/company/18664,11029,数百万人民币,种子天使,930
2014年5月,爱学贷,http://itjuzi.com/company/13734,11029,1000万,种子天使,931
2014年5月,求攻略,http://itjuzi.com/company/2535,11029,数百万人民币,种子天使,932
2013年6月,微相本,http://itjuzi.com/company/4059,11029,数百万人民币,种子天使,933
2013年3月,口袋通,http://itjuzi.com/company/1009,11029,数百万人民币,种子天使,934
2013年3月,博医帮,http://itjuzi.com/company/4743,11029,450万,种子天使,935
2013年2月,有赞-口袋通,http://itjuzi.com/company/15578,11029,数百万人民币,种子天使,936
2013年1月,上海格平科技,http://itjuzi.com/company/4744,11029,数百万人民币,种子天使,937
2012年12月,快的打车,http://itjuzi.com/company/853,11029,数百万人民币,种子天使,938
2012年1月,消费家,http://itjuzi.com/company/2500,11029,数百万人民币,种子天使,939
2012年1月,美食行,http://itjuzi.com/company/3983,11029,数百万人民币,种子天使,940
2012年1月,来客宝,http://itjuzi.com/company/123,11029,数百万人民币,A轮,941
2011年6月,挖财,http://itjuzi.com/company/1795,11029,1000万,种子天使,942
2011年5月,脸谱换换,http://itjuzi.com/company/2502,11029,未透露人民币,种子天使,943
2011年2月,蘑菇街,http://itjuzi.com/company/2,11029,数百万人民币,种子天使,944
2011年1月,网上厨房eCook,http://itjuzi.com/company/4966,11029,数百万人民币,种子天使,945
2013年1月,剑桥WOWO幼儿英语,http://itjuzi.com/company/4077,11030,数百万人民币,种子天使,946
2012年1月,安琪艾可AngellEcho,http://itjuzi.com/company/952,11032,数百万美元,A轮,947
2010年12月,安琪艾可AngellEcho,http://itjuzi.com/company/952,11032,100万,种子天使,948
2010年3月,百付天下,http://itjuzi.com/company/963,11032,数百万美元,A轮,949
2013年4月,大姨吗,http://itjuzi.com/company/300,11033,数百万美元,A轮,950
2012年10月,蘑菇街,http://itjuzi.com/company/2,11033,数千万美元,B轮,951
2012年1月,蘑菇街,http://itjuzi.com/company/2,11033,数千万美元,A轮,952
2011年5月,蘑菇街,http://itjuzi.com/company/2,11033,数百万美元,A轮,953
2012年7月,传课网,http://itjuzi.com/company/1582,11034,数百万美元,A轮,954
2015年4月,托福Easy姐,http://itjuzi.com/company/14635,11037,数百万美元,种子天使,955
2014年9月,MONO文化媒体平台,http://itjuzi.com/company/13489,11037,数百万人民币,种子天使,956
2013年6月,美灯会,http://itjuzi.com/company/9711,11038,数百万人民币,种子天使,957
2013年1月,淘当铺,http://itjuzi.com/company/4735,11038,数百万人民币,种子天使,958
2012年8月,上海顽皮网络,http://itjuzi.com/company/6962,11038,50万,种子天使,959
2012年4月,优曼家纺Umanto,http://itjuzi.com/company/2431,11038,数百万人民币,种子天使,960
2011年12月,找钢网,http://itjuzi.com/company/8,11038,1000万,A轮,961
