startDate,endDate,name,investor_id,position,id
,,原子创投,10802,合伙人,1485
,,微软,10802,,1486
,,华威国际集团CID,10803,合伙人,1487
,,华威国际集团CID,10804,合伙人,1488
,,中华开发工业银行,10804,,1489
,,奇虎360,10805,360投资部负责人,1490
,,中国平安/平安创新投资基金,10805,总经理(已离职),1491
,,盛大 ,10805,,1492
,, 复星集团,10805,,1493
,,中国平安/平安创新投资基金,10806,副总裁(已离职),1494
,,亚商资本,10807,管理合伙人,1495
,,亚商资本,10808,合伙人,1496
,,中国人民银行,10808,,1497
,,英特尔投资Intel,10809,Capital 投资总监(已离职),1498
,,同渡创投,10809,创始管理合伙人,1499
,,英特尔,10809,,1500
,,英特尔投资Intel,10810,Capital 投资总监,1501
,,英特尔 ,10810,,1502
,, 美国银行,10810,,1503
,,英特尔投资Intel,10811,Capital 投资总监,1504
,,通用电气,10811,,1505
,,泰山天使,10812,创始合伙人,1506
,,掌上灵通 ,10812,,1507
,, 北极光创投,10812,,1508
,,英特尔投资Intel,10813,Capital 投资总监,1509
,,HP惠普,10813,,1510
,,泰山天使,10814,创始合伙人,1511
,,泰山兄弟创始基金TXD,10814,Ventures 创始合伙人,1512
,,深圳中青宝,10815,董事长,1513
,,KTB投资集团,10816,董事总经理（已离职）,1514
,,思伟投资/迪斯尼,10817,创始及执行合伙人,1515
,,思伟投资/迪斯尼,10818,投资合伙人,1516
,,微软 ,10818,,1517
,, 麦肯锡 ,10818,,1518
,, 朗讯科技,10818,,1519
,,联想之星,10819,投资经理,1520
,,百度,10819,,1521
,,联想之星,10820,投资经理,1522
,,墨池山创投,10821,合伙人,1523
,,软银中国/软银集团,10822,执行主管合伙人,1524
,,AT&T; ,10822,,1525
,, UT斯达康,10822,,1526
,,海银资本,10823,合伙人,1527
,,五岳天下资本,10823,创始合伙人,1528
,,海银资本,10824,合伙人,1529
,,兰馨亚洲,10825,董事总经理,1530
,,摩托罗拉 ,10825,,1531
,, 凯雷投资 ,10825,,1532
,, UBS瑞银,10825,,1533
,,华睿投资,10826,董事长,1534
,,Temasek淡马锡/兰亭投资,10827,投资部总裁兼中国区联席总裁,1535
,,美国中经合集团,10828,高级分析员,1536
,,法国巴黎银行BNP,10828,,1537
,,国富源投资,10829,总经理,1538
,,MorningStar ,10829,,1539
,, 国元证券,10829,,1540
,,国富源投资,10830,合伙人,1541
,,神州付,10830,COO,1542
,,中华网,10830,,1543
,,达晨创投,10831,合伙人,1544
,,达晨创投,10832,合伙人,1545
,,达晨创投,10833,合伙人,1546
,,达晨创投,10834,合伙人,1547
,,DFJ/德丰杰中国,10835,副总裁,1548
,,曼图资本Mandra,10836,Capital 董事会主席,1549
,,摩根斯坦利,10836,,1550
,,DFJ/德丰杰中国,10837,合伙人,1551
,,DFJ/德丰杰中国,10838,副总裁,1552
,,DFJ/德丰杰中国,10839,执行董事,1553
,,三星 ,10839,,1554
,, 华旗资讯/爱国者 ,10839,,1555
,, 联想,10839,,1556
,,美国中经合集团,10840,高级投资经理,1557
,,美银美林,10840,,1558
,,DFJ/德丰杰中国,10841,执行董事,1559
,,顺为基金,10842,创始合伙人兼CEO,1560
,,德意志银行 ,10842,,1561
,, AIG ,10842,,1562
,, 新加坡政府直接投资GIC,10842,,1563
,,顺为基金,10843,副总裁(已离职),1564
,,百度 ,10843,,1565
,, 乐淘网,10843,,1566
,,顺为基金,10844,副总裁,1567
,,渣打银行 ,10844,,1568
,, 易凯资本,10844,,1569
,,顺为基金,10845,副总裁,1570
,,腾讯,10845,,1571
,,顺为基金,10846,分析师,1572
,,中信,10846,,1573
,,顺为基金,10847,投资经理,1574
,,美国中经合集团,10848,创始人及董事长,1575
,,华登国际,10848,,1576
,,美国中经合集团,10849,首席运营官,1577
,,美国中经合集团,10850,董事总经理,1578
,,摩根大通 ,10850,,1579
,, 宏碁Acer,10850,,1580
,,美国中经合集团,10851,董事总经理,1581
,,华登国际 ,10851,,1582
,, 新加坡政府直接投资GIC,10851,,1583
,,美国中经合集团,10852,董事总经理,1584
,,美国中经合集团,10853,董事总经理,1585
,,华登国际,10853,,1586
,,美国中经合集团,10854,合伙人（已离职）,1587
,,阿尔法公社,10854,合伙人,1588
,,阳狮集团,10854,,1589
,,美国中经合集团,10855,合伙人,1590
,,TPG德太投资 ,10855,,1591
,, 掌上灵通,10855,,1592
,,美国中经合集团,10856,副总裁,1593
,,美国中经合集团,10857,资深投资经理,1594
,,盛大资本,10858,合伙人,1595
,,Google ,10858,,1596
,, 盛大 ,10858,,1597
,, 北大方正,10858,,1598
,,盛大资本,10859,合伙人(已离职),1599
,,盛大,10859,,1600
,,松禾资本,10860,创始合伙人,1601
,,北大方正,10860,,1602
,,松禾资本,10861,创始合伙人,1603
,,松禾资本,10862,合伙人,1604
,,松禾资本,10863,合伙人,1605
,,松禾资本,10864,合伙人,1606
,,松禾资本,10865,合伙人,1607
,,松禾资本,10866,合伙人,1608
,,松禾资本,10867,合伙人,1609
,,松禾资本,10868,投资总监,1610
,,天奇阿米巴基金,10868,投资合伙人,1611
,,华映资本,10869,投资总监,1612
,,华映资本,10870,副总裁,1613
,,卓越金融,10870,,1614
,,华映资本,10871,投资经理,1615
,,Cherubic,10872,Ventures心元资本 创始合伙人,1616
,,华兴资本 ,10872,,1617
,, 险峰华兴,10872,,1618
,,芳晟股权投资基金,10873,执行合伙人,1619
,,中经合集团,10873,,1620
,,芳晟股权投资基金,10874,合伙人,1621
,,优势资本,10874,,1622
,,芳晟股权投资基金,10875,董事总经理,1623
,,普华永道 ,10875,,1624
,, TPG德太投资,10875,,1625
,,芳晟股权投资基金,10876,投资总监,1626
,,IBM ,10876,,1627
,, 普华永道 ,10876,,1628
,, 汉能投资 ,10876,,1629
,, 佳能Canon,10876,,1630
,,现代传播,10877,总裁,1631
,,现代传播集团,10877,,1632
,,时尚传媒,10878,总裁,1633
,,时尚传媒,10878,,1634
,,创新谷Innovalley,10879,创始合伙人,1635
,,华为 ,10879,,1636
,, 美国运通 ,10879,,1637
,, 高通Qualcomm,10879,,1638
,,创新谷Innovalley,10880,创始合伙人(已离职),1639
,,BEA ,10880,,1640
,, SunMicrosystems,10880,,1641
,,创新谷Innovalley,10881,合伙人,1642
,,华为,10881,,1643
,,创新谷Innovalley,10882,合伙人,1644
,,新浪 ,10882,,1645
,, 计算机世界,10882,,1646
,,维西资本/Vcwill,10883,Capital 副总裁,1647
,,中央电视台 ,10883,,1648
,, 华润,10883,,1649
,,小米科技,10884,CEO,1650
,,雷军,10884,创始人,1651
,,金山软件,10884,董事长,1652
,,顺为基金,10884,创始合伙人兼董事长,1653
,,金山,10884,,1654
,,亚信联创,10885,总裁兼CEO,1655
,,SunMicrosystems,10885,,1656
,,美国中经合集团,10886,高级投资经理,1657
,,IBM ,10886,,1658
,, 中科招商,10886,,1659
,,华映资本,10887,华映苏州基金副总经理,1660
,,华映资本,10888,合伙人,1661
,,麦肯锡,10888,,1662
,,华映资本,10889,合伙人,1663
,,盛大资本,10890,合伙人,1664
,,盛大,10890,,1665
,,维西资本/Vcwill,10891,Capital 副总裁,1666
,,维西资本/Vcwill,10892,Capital 创始人及CEO,1667
,,维西资本/Vcwill,10893,Capital 副总裁,1668
,,奇虎360,10894,董事长,1669
,,奇虎360 ,10894,,1670
,, 雅虎 ,10894,,1671
,, IDG ,10894,,1672
,, 北大方正,10894,,1673
,,华映资本,10895,合伙人,1674
,,IDG,10895,,1675
,,德同资本,10896,投资经理,1676
,,普华永道 ,10896,,1677
,, 毕马威KPMG,10896,,1678
,,德同资本,10897,投资总监,1679
,,德同资本,10898,投资经理,1680
,,中兴 ,10898,,1681
,, 普华永道,10898,,1682
,,德同资本,10899,分析师,1683
,,普华永道,10899,,1684
,,德同资本,10900,常务副总经理,1685
,,阿里巴巴 ,10900,,1686
,, 赛伯乐投资,10900,,1687
,,阿里巴巴/阿里资本,10901,董事总经理,1688
,,湖畔山南资本,10901,创始管理合伙人,1689
,,阿里巴巴,10901,,1690
,,德同资本,10902,常务副总经理,1691
,,普华永道,10902,,1692
,,阿里巴巴/阿里资本,10903,董事总经理,1693
,,阿里巴巴 ,10903,,1694
,, 德勤Deloitte,10903,,1695
,,阿里巴巴/阿里资本,10904,董事总经理,1696
,,阿里巴巴 ,10904,,1697
,, 中信 ,10904,,1698
,, 北极光创投,10904,,1699
,,百度,10905,战略投资部总经理,1700
,,微软 ,10905,,1701
,, 百度 ,10905,,1702
,, Cisco思科,10905,,1703
,,旦恩创投,10906,创始合伙人,1704
,,旦恩创投,10907,首席运营合伙人,1705
,,华为,10907,,1706
,,苏河汇,10908,创始合伙人,1707
,,UT斯达康,10908,,1708
,,苏河汇,10909,合伙人,1709
,,乐搏资本,10910,创始合伙人,1710
,,搜狐 ,10910,,1711
,, 空中网,10910,,1712
,,乐搏资本,10911,合伙人,1713
,,中星微电子,10911,,1714
,,德同资本,10912,分析师,1715
,,申银万国,10912,,1716
,,德同资本,10913,分析师,1717
,,德同资本,10914,分析师,1718
,,德同资本,10915,高级投资经理,1719
,,德同资本,10916,法务主管,1720
,,德同资本,10917,分析师,1721
,,花旗银行,10917,,1722
,,德同资本,10918,分析师,1723
,,盛大,10918,,1724
,,德同资本,10919,分析师,1725
,,汇丰银行,10919,,1726
,,德同资本,10920,分析师,1727
,,马士基,10920,,1728
,,德同资本,10921,财务总监,1729
,,普华永道,10921,,1730
,,德同资本,10922,投资经理,1731
,,德同资本,10923,分析师,1732
,,网新集团,10923,,1733
,,德同资本,10924,投资经理,1734
,,华泰证券,10924,,1735
,,德同资本,10925,分析师,1736
,,普华永道,10925,,1737
,,德同资本,10926,投资经理,1738
,,安永,10926,,1739
,,德同资本,10927,投资经理,1740
,,腾讯,10927,,1741
,,腾讯产业共赢基金/腾讯,10928,执行董事,1742
,,腾讯,10928,,1743
,,腾讯产业共赢基金/腾讯,10929,执行董事,1744
,,腾讯 ,10929,,1745
,, 经纬中国 ,10929,,1746
,, 科尔尼咨询 ,10929,,1747
,, 高盛 ,10929,,1748
,, 摩根斯坦利,10929,,1749
,,富德资本,10930,执行合伙人,1750
,,德同资本,10931,主管合伙人,1751
,,美银美林 ,10931,,1752
,, 龙科创投,10931,,1753
,,德同资本,10932,主管合伙人,1754
,,麦肯锡 ,10932,,1755
,, 美银美林 ,10932,,1756
,, 摩根大通 ,10932,,1757
,, 龙科创投,10932,,1758
,,德同资本,10933,主管合伙人,1759
,,美银美林 ,10933,,1760
,, ChinaVest,10933,,1761
,,德同资本,10934,合伙人,1762
,,高盛 ,10934,,1763
,, 沃尔玛,10934,,1764
,,德同资本,10935,合伙人,1765
,,华为 ,10935,,1766
,, 阿尔卡特朗讯 ,10935,,1767
,, 高盛,10935,,1768
,,德同资本,10936,合伙人,1769
,,诺康生物 ,10936,,1770
,, 弘迈生物医药基金,10936,,1771
,,德同资本,10937,投资合伙人,1772
,,德同资本,10938,投资合伙人,1773
,,德同资本,10939,投资合伙人,1774
,,小天鹅股份,10939,,1775
,,德同资本,10940,合伙人,1776
,,普华永道,10940,,1777
,,德同资本,10941,合伙人,1778
,,IBM ,10941,,1779
,, 普华永道,10941,,1780
,,德同资本,10942,合伙人,1781
,,华为 ,10942,,1782
,, 飞利浦,10942,,1783
,,德同资本,10943,合伙人,1784
,,联创策源,10944,投资经理,1785
,,联想 ,10944,,1786
,, 海通证券,10944,,1787
,,联创策源,10945,投资经理,1788
,,中路集团/中路资本,10946,董事长,1789
,,联创策源,10947,投资经理,1790
,,普华永道,10947,,1791
,,中路集团/中路资本,10948,优势资本总裁,1792
,,中路集团/中路资本,10949,优势资本合伙人,1793
,,长石资本,10950,创始合伙人,1794
,,中路集团/中路资本,10950,副总裁(已离职),1795
,,21世纪经济报道,10950,,1796
,,CA创投/CyberAgent（国内）,10951,执行合伙人(已离职),1797
,,引力创投,10951,创始合伙人,1798
,,CA创投/CyberAgent（国内）,10952,上海总经理,1799
,,普华永道 ,10952,,1800
,, 德勤Deloitte,10952,,1801
,,CA创投/CyberAgent（国内）,10953,深圳总经理,1802
,,汉理资本,10954,,1803
,,花旗银行,10956,,1804
,,VANGOO盘古创富,10957,创始合伙人,1805
,,新电投资SingTel,10958,Innov8 董事总经理,1806
,,德意志银行 ,10958,,1807
,, 软银Softbank,10958,,1808
,,新电投资SingTel,10959,Innov8 投资经理,1809
,,罗兰贝格,10959,,1810
,,祥峰投资Vertex,10960,集团总裁兼首席执行官,1811
,,华登国际 ,10960,,1812
,, 祥峰投资,10960,,1813
,,祥峰投资Vertex,10961,董事总经理兼首席投资官,1814
,,祥峰投资,10961,,1815
,,祥峰投资Vertex,10962,董事总经理兼首席投资官,1816
,,祥峰投资 ,10962,,1817
,, 新加坡政府直接投资GIC,10962,,1818
,,祥峰投资Vertex,10963,执行董事,1819
,,葛兰素史克 ,10963,,1820
,, Roche罗氏诊断 ,10963,,1821
,, 启迪创投,10963,,1822
,,祥峰投资Vertex,10964,执行董事,1823
,,毕马威KPMG,10964,,1824
,,祥峰投资Vertex,10965,投资总监,1825
,,优点资本VantagePoint,10966,合伙人,1826
,,HP惠普 ,10966,,1827
,, 仁宝电脑,10966,,1828
,,优点资本VantagePoint,10967,合伙人,1829
,,德意志银行,10967,,1830
,,优点资本VantagePoint,10968,副总裁,1831
,,淡马锡 ,10968,,1832
,, 中国石化,10968,,1833
,,优点资本VantagePoint,10969,副总裁,1834
,,华为 ,10969,,1835
,, 中国移动,10969,,1836
,,优点资本VantagePoint,10970,投资经理,1837
,,江南资本,10971,创始管理合伙人,1838
,,KPCB凯鹏华盈 ,10971,,1839
,, Nortel北电网络 ,10971,,1840
,, 集富亚洲,10971,,1841
,,联创策源,10972,合伙人,1842
,,成为资本,10972,,1843
,,联创策源,10973,合伙人,1844
,,埃森哲,10973,,1845
,,联创策源,10974,合伙人,1846
,,毕马威KPMG,10974,,1847
,,SIG海纳亚洲,10975,副总裁,1848
,,联创策源,10975,副总裁(已离职),1849
,,清科,10975,,1850
,,戈壁投资/戈壁合伙人,10976,合伙人,1851
,,Disney迪斯尼,10976,,1852
,,梧桐树资本,10977,创始合伙人,1853
,,戈壁投资/戈壁合伙人,10977,副总裁(已离职),1854
,,戈壁投资/戈壁合伙人,10978,副总裁,1855
,,联想 ,10978,,1856
,, 神州数码,10978,,1857
,,戈壁投资/戈壁合伙人,10979,副总裁,1858
,,银河证券,10979,,1859
,,戈壁投资/戈壁合伙人,10980,副总裁,1860
,,国信证券,10980,,1861
,,戈壁投资/戈壁合伙人,10981,投资经理,1862
,,野村证券,10981,,1863
,,戈壁投资/戈壁合伙人,10982,投资经理,1864
,,德勤Deloitte,10982,,1865
,,戈壁投资/戈壁合伙人,10983,投资经理,1866
,,艾瑞,10983,,1867
,,戈壁投资/戈壁合伙人,10984,投资经理,1868
,,普华永道 ,10984,,1869
,, 安永,10984,,1870
,,戈壁投资/戈壁合伙人,10985,投资经理,1871
,,微软 ,10985,,1872
,, 腾讯 ,10985,,1873
,, 中国移动,10985,,1874
,,创新工场,10986,投资经理,1875
,,戈壁投资/戈壁合伙人,10986,投资经理(已离职),1876
,,盛大,10986,,1877
,,戈壁投资/戈壁合伙人,10987,投资经理,1878
,,TMG迈哲华,10987,,1879
,,成为资本,10988,创始人及执行董事,1880
,,兰馨亚洲投资,10988,,1881
,,成为资本,10989,高级顾问,1882
,,新浪 ,10989,,1883
,, 华登国际,10989,,1884
,,成为资本,10990,执行董事,1885
,,麦肯锡,10990,,1886
,,成为资本,10991,执行董事,1887
,,IBM,10991,,1888
,,鼎晖投资,10992,投资经理,1889
,,携程 ,10992,,1890
,, 汉能投资,10992,,1891
,,鼎晖投资,10993,投资经理,1892
,,中海油 ,10993,,1893
,, 中国网通,10993,,1894
,,鼎晖投资,10994,投资经理,1895
,,SK集团,10994,,1896
,,鼎晖投资,10995,投资经理,1897
,,深圳创新投,10995,,1898
,,鼎晖投资,10996,投资经理,1899
,,银泰资本Ventech,10997,合伙人(已离职),1900
,,熙金资本Zhong,10997,Capital 创始合伙人,1901
,,亚盛投资Ascend,10997,,1902
,,青松基金,10998,创始合伙人,1903
,,腾讯 ,10998,,1904
,, A8音乐,10998,,1905
,,青松基金,10999,创始合伙人,1906
,,盛大 ,10999,,1907
,, 清科,10999,,1908
,,青松基金,11000,创始合伙人,1909
,,盛大 ,11000,,1910
,, A8音乐,11000,,1911
,,青松基金,11001,投资经理,1912
,,盛大,11001,,1913
,,青松基金,11002,投资分析师,1914
,,戈壁投资/戈壁合伙人,11003,管理合伙人,1915
,,美银美林,11003,,1916
,,戈壁投资/戈壁合伙人,11004,管理合伙人,1917
,,中经合集团,11004,,1918
,,戈壁投资/戈壁合伙人,11005,创始合伙人,1919
,,中经合集团,11005,,1920
,,戈壁投资/戈壁合伙人,11006,合伙人,1921
,,天使湾,11007,创始人,1922
,,兴合集团,11007,,1923
,,天使湾,11008,投资总监,1924
,,起点创业营,11009,创始合伙人,1925
,,鼎晖投资,11010,创始人及董事长,1926
,,中金公司CICC,11010,,1927
,,鼎晖投资,11011,合伙人,1928
,,阿里巴巴 ,11011,,1929
,, 英特尔 ,11011,,1930
,, AT&T;,11011,,1931
,,鼎晖投资,11012,合伙人,1932
,,IDG,11012,,1933
,,鼎晖投资,11013,合伙人,1934
,,新加坡政府直接投资GIC,11013,,1935
,,鼎晖投资,11014,合伙人(已离职),1936
,,执一资本Yi,11014,Capital 创始合伙人,1937
,,华登国际 ,11014,,1938
,, 中金公司CICC,11014,,1939
,,弘晖资本,11015,创始合伙人,1940
,,鼎晖投资,11015,合伙人,1941
,,艾威基金Avenue,11015,,1942
,,鼎晖投资,11016,副总裁,1943
,,鼎晖投资,11017,副总裁,1944
,,鼎晖投资,11018,副总裁,1945
,,中兴,11018,,1946
,,鼎晖投资,11019,副总裁(已离职),1947
,,执一资本Yi,11019,Capital 创始合伙人,1948
,,鼎晖投资,11020,副总裁(已离职),1949
,,复星昆仲资本,11020,执行总经理,1950
,,HP惠普,11020,,1951
,,鼎晖投资,11021,副总裁,1952
,,毕马威KPMG ,11021,,1953
,, 艾威基金Avenue,11021,,1954
,,鼎晖投资,11022,投资经理,1955
,,祥峰投资,11022,,1956
,,光速安振/光速创投,11023,董事总经理,1957
,,Google ,11023,,1958
,, 英特尔,11023,,1959
,,光速安振/光速创投,11024,合伙人,1960
,,微软 ,11024,,1961
,, 麦肯锡,11024,,1962
,,IBM ,11025,,1963
,, 普华永道 ,11025,,1964
,, 波士顿咨询BCG,11025,,1965
,,光速安振/光速创投,11026,副总裁,1966
,,华兴资本 ,11026,,1967
,, 思伟投资,11026,,1968
,,光速安振/光速创投,11027,副总裁,1969
,,泰乐琪Trilogy ,11027,,1970
,, 思伟投资,11027,,1971
,,K2基金,11028,创始人,1972
,,天极传媒 ,11028,,1973
,, DoNews ,11028,,1974
,, 计算机世界 ,11028,,1975
,, 中国计算机报,11028,,1976
,,阿米巴资本,11029,合伙人,1977
,,阿里巴巴 ,11029,,1978
,, 雅虎,11029,,1979
,,阿米巴资本,11030,合伙人,1980
,,安永,11030,,1981
,,阿米巴资本,11031,联合创始人,1982
,,阿里巴巴 ,11031,,1983
,, 普华永道 ,11031,,1984
,, 荷兰银行,11031,,1985
,,挚信资本,11032,创始合伙人,1986
,,盛大,11032,,1987
,,贝塔斯曼亚洲投资基金/Betafund,11033,董事总经理,1988
,,贝塔斯曼,11033,,1989
,,贝塔斯曼亚洲投资基金/Betafund,11034,合伙人,1990
,,贝塔斯曼 ,11034,,1991
,, 埃森哲,11034,,1992
,,贝塔斯曼亚洲投资基金/Betafund,11035,副总裁(已离职),1993
,,麦肯锡,11035,,1994
,,贝塔斯曼亚洲投资基金/Betafund,11036,高级投资助理(已离职),1995
,,百度 ,11036,,1996
,, IDG ,11036,,1997
,, 贝塔斯曼,11036,,1998
,,贝塔斯曼亚洲投资基金/Betafund,11037,投资经理,1999
,,贝塔斯曼 ,11037,,2000
,, 戈壁投资,11037,,2001
,,真格基金,11038,投资合伙人,2002
,,光速安振/光速创投,11039,董事总经理,2003
,,英特尔,11039,,2004
,,深圳市创新投资集团(深创投),11040,董事长,2005
,,摩根斯坦利,11040,,2006
,,深圳市创新投资集团(深创投),11041,总裁,2007
,,深圳协同创新基金,11041,董事长,2008
,,深圳创新投,11041,,2009
,,鼎晖投资,11042,投资经理,2010
,,微软 ,11042,,2011
,, 埃森哲,11042,,2012
,,鼎晖投资,11043,投资经理,2013
,,戈壁投资/戈壁合伙人,11044,合伙人,2014
,,戈壁投资/戈壁合伙人,11045,合伙人,2015
,,中华网 ,11045,,2016
,, 艺龙,11045,,2017
,,戈壁投资/戈壁合伙人,11046,合伙人,2018
,,成为资本,11047,合作合伙人,2019
,,成为资本,11048,执行董事,2020
,,IBM,11048,,2021
,,联创策源,11049,副总裁,2022
,,德勤Deloitte ,11049,,2023
,, 永宣创投/上海联创 ,11049,,2024
,, 艾捷尔投资,11049,,2025
,,联创策源,11050,投资经理,2026
,,软银Softbank,11050,,2027
,,腾讯产业共赢基金/腾讯,11051,董事总经理,2028
,,Google ,11051,,2029
,, 腾讯 ,11051,,2030
,, 三星,11051,,2031
,,腾讯产业共赢基金/腾讯,11052,执行董事,2032
,,Google ,11052,,2033
,, 腾讯 ,11052,,2034
,, 诺基亚 ,11052,,2035
,, 贝塔斯曼,11052,,2036
,,德同资本,11053,运营合伙人,2037
,,德勤Deloitte,11053,,2038
,,德同资本,11054,运营合伙人,2039
,,德同资本,11055,分析师,2040
,,德同资本,11056,投资经理,2041
,,上海融翼资本,11057,创始人,2042
,,德意志银行,11057,,2043
,,险峰华兴,11058,创始合伙人,2044
,,联创策源 ,11058,,2045
,, 易凯资本 ,11058,,2046
,, 高阳科技,11058,,2047
,,清科创投,11059,投资总监,2048
,,昆吾九鼎投资,11059,,2049
,,清科创投,11060,合伙人,2050
,,清科创投,11061,董事总经理,2051
,,昆吾九鼎投资 ,11061,,2052
,, 大信会计师,11061,,2053
,,清科创投,11062,董事总经理,2054
,,德勤Deloitte ,11062,,2055
,, 联合利华 ,11062,,2056
,, 优势资本,11062,,2057
,,清科创投,11063,董事总经理,2058
,,清科创投,11064,董事总经理,2059
,,海报网,11064,,2060
,,清科创投,11065,董事总经理,2061
,,蓝驰创投,11065,,2062
,,清科创投,11066,董事总经理,2063
,,联想 ,11066,,2064
,, 华美科技,11066,,2065
,,清科创投,11067,董事长兼CEO,2066
,,清科,11067,,2067
,,纪源资本GGV,11068,副总裁,2068
,,荷兰银行 ,11068,,2069
,, 弘亚世代,11068,,2070
,,纪源资本GGV,11069,副总裁,2071
,,腾讯 ,11069,,2072
,, 雅虎 ,11069,,2073
,, Jefferies & Co,11069,,2074
,,纪源资本GGV,11070,投资经理(已离职),2075
,,华兴资本,11070,,2076
,,纪源资本GGV,11071,投资经理(已离职),2077
,,BDA毕德投资,11071,,2078
,,纪源资本GGV,11072,副总裁,2079
,,摩立特集团Monitor ,11072,,2080
,, 罗兰贝格,11072,,2081
,,纪源资本GGV,11073,副总裁(已离职),2082
,,Blue,11073,Lake Capital蓝湖资本 创始合伙人,2083
,,波士顿咨询BCG,11073,,2084
,,贝塔斯曼亚洲投资基金/Betafund,11074,投资助理(已离职),2085
,,启明创投,11074,投资经理,2086
,,华兴资本 ,11074,,2087
,, 贝塔斯曼,11074,,2088
,,纪源资本GGV,11075,投资合伙人,2089
,,宽带资本CBC,11076,合伙人,2090
,,TOM在线 ,11076,,2091
,, 中信 ,11076,,2092
,, 野村证券 ,11076,,2093
,, 华润,11076,,2094
,,宽带资本CBC,11077,合伙人,2095
,,麦肯锡 ,11077,,2096
,, 中国网通,11077,,2097
,,宽带资本CBC,11078,合伙人,2098
,,荷兰银行 ,11078,,2099
,, 中国网通,11078,,2100
,,宽带资本CBC,11079,合伙人,2101
,,阿尔卡特朗讯 ,11079,,2102
,, 中国网通,11079,,2103
,,宽带资本CBC,11080,合伙人,2104
,,中国网通,11080,,2105
,,PreAngel/PA镭厉/PA鉴睿,11081,创始人,2106
,,华为,11081,,2107
,,PreAngel/PA镭厉/PA鉴睿,11082,合伙人,2108
,,优酷,11082,,2109
,,PreAngel/PA镭厉/PA鉴睿,11083,合伙人,2110
,,高通投资（Qualcomm,11084,Ventures） 中国区总经理,2111
,,高通Qualcomm,11084,,2112
,,九合创投,11085,创始人,2113
,,百度,11085,,2114
,,纪源资本GGV,11086,管理合伙人,2115
,,HP惠普 ,11086,,2116
,, 德丰杰DFJ,11086,,2117
,,纪源资本GGV,11087,合伙人,2118
,,祥峰投资,11087,,2119
,,纪源资本GGV,11088,合伙人,2120
,,摩根斯坦利 ,11088,,2121
,, 集富亚洲,11088,,2122
,,纪源资本GGV,11089,合伙人,2123
,,SunMicrosystems,11089,,2124
,,纪源资本GGV,11090,合伙人,2125
,,纪源资本GGV,11091,合伙人,2126
,,江西铜业,11091,,2127
,,DCM中国,11092,创始人及董事合伙人,2128
,,苹果 ,11092,,2129
,, 麦肯锡,11092,,2130
,,DCM中国,11093,董事合伙人,2131
,,新浪 ,11093,,2132
,, 安永,11093,,2133
,,DCM中国,11094,董事合伙人,2134
,,高盛,11094,,2135
,,DCM中国,11095,合伙人,2136
,,工商银行,11095,,2137
,,DCM中国,11096,投资副总裁(已离职),2138
,,Blue,11096,Lake Capital蓝湖资本 创始合伙人,2139
,,摩根斯坦利,11096,,2140
,,DCM中国,11097,投资副总裁,2141
,,摩立特集团Monitor,11097,,2142
,,DCM中国,11098,投资副总裁,2143
,,Cisco思科 ,11098,,2144
,, HP惠普 ,11098,,2145
,, 贝恩资本,11098,,2146
,,DCM中国,11099,投资副总裁,2147
,,摩托罗拉 ,11099,,2148
,, 贝恩咨询,11099,,2149
,,DCM中国,11100,投资经理,2150
,,Jefferies & Co,11100,,2151
,,DCM中国,11101,分析师,2152
,,今日资本,11102,总裁,2153
,,普华永道 ,11102,,2154
,, 中国银行 ,11102,,2155
,, 霸菱投资,11102,,2156
,,今日资本,11103,合伙人,2157
,,英特尔 ,11103,,2158
,, 摩根大通 ,11103,,2159
,, AIG,11103,,2160
,,红点投资Redpoint,11104,Ventures 合伙人,2161
,,英特尔,11104,,2162
,,红点投资Redpoint,11105,Ventures 合伙人,2163
,,溢达集团,11105,,2164
,,红杉资本中国,11106,董事总经理,2165
,,索尼 ,11106,,2166
,, 财讯传媒 ,11106,,2167
,, 时尚传媒,11106,,2168
,,红杉资本中国,11107,分析师,2169
,,红杉资本中国,11108,区域业务总经理,2170
,,红杉资本中国,11109,分析师,2171
,,中金公司CICC,11109,,2172
,,红杉资本中国,11110,分析师,2173
,,红杉资本中国,11111,副总裁,2174
,,花旗银行 ,11111,,2175
,, 科尔尼咨询,11111,,2176
,,红杉资本中国,11112,董事总经理,2177
,,深圳创新投,11112,,2178
,,红杉资本中国,11113,投资经理,2179
,,花旗银行 ,11113,,2180
,, 东方证券,11113,,2181
,,宽带资本CBC,11114,创始人,2182
,,亚信联创 ,11114,,2183
,, 中国网通 ,11114,,2184
,, 电讯盈科,11114,,2185
,,宽带资本CBC,11115,合伙人,2186
,,麦肯锡 ,11115,,2187
,, 中国网通 ,11115,,2188
,, 电讯盈科,11115,,2189
,,纪源资本GGV,11116,合伙人,2190
,,祥峰投资,11116,,2191
,,红杉资本中国,11117,投资经理,2192
,,红杉资本中国,11118,投资经理,2193
,,瑞士信贷 ,11118,,2194
,, 国泰君安 ,11118,,2195
,, 安永,11118,,2196
,,红杉资本中国,11119,投资经理,2197
,,德勤Deloitte ,11119,,2198
,, 中金公司CICC,11119,,2199
,,红杉资本中国,11120,副总裁,2200
,,麦肯锡 ,11120,,2201
,, 西门子,11120,,2202
,,红杉资本中国,11121,投资经理,2203
,,奥博资本Orbimed ,11121,,2204
,, 礼来制药,11121,,2205
